client,facility,system,device,channo,channame,chanunits,description
Woodside,Scarborough,IMMS,,1026,Mooring Tension LCG,m,Mooring Tension LCG
Woodside,Scarborough,IMMS,,1027,Mooring Tension TCG,m,Mooring Tension TCG
Woodside,Scarborough,IMMS,,1028,Mooring Tension VCG,m,Mooring Tension VCG
Woodside,Scarborough,IMMS,,1029,SCRs WT,mt,SCRs WT
Woodside,Scarborough,IMMS,,1030,SCRs LCG,m,SCRs LCG
Woodside,Scarborough,IMMS,,1031,SCRs TCG,m,SCRs TCG
Woodside,Scarborough,IMMS,,1032,SCRs VCG,m,SCRs VCG
Woodside,Scarborough,IMMS,,1033,Calculated Draft North,m,Calculated Draft North
Woodside,Scarborough,IMMS,,1034,Calculated Draft South,m,Calculated Draft South
Woodside,Scarborough,IMMS,,1035,Calculated Draft East,m,Calculated Draft East
Woodside,Scarborough,IMMS,,1036,Calculated Draft West,m,Calculated Draft West
Woodside,Scarborough,IMMS,,1037,Calculated Inclination N-S,m,Calculated Inclination N-S
Woodside,Scarborough,IMMS,,1038,Calculated Inclination E-W,m,Calculated Inclination E-W
Woodside,Scarborough,IMMS,,1039,Damage Identification Alrm,code,Damage Identification Alrm
Woodside,Scarborough,IMMS,,1040,KG Margin Alarm,code,KG Margin Alarm
Woodside,Scarborough,IMMS,,1041,Discrepancy Wgt Alarm,code,Discrepancy Wgt Alarm
Woodside,Scarborough,IMMS,,1042,Discrepancy Draft Alarm,code,Discrepancy Draft Alarm
Woodside,Scarborough,IMMS,,1043,Discrepancy Inclinati Alrm,code,Discrepancy Inclinati Alrm
Woodside,Scarborough,IMMS,,1044,N BNE Target TK LVL,m,N BNE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1045,N BNW Target TK LVL,m,N BNW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1046,N BSE Target TK LVL,m,N BSE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1047,N BSW Target TK LVL,m,N BSW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1048,S BNE Target TK LVL,m,S BNE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1049,S BNW Target TK LVL,m,S BNW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1050,S BSE Target TK LVL,m,S BSE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1051,S BSW Target TK LVL,m,S BSW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1052,E BNE Target TK LVL,m,E BNE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1053,E BNW Target TK LVL,m,E BNW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1054,E BSE Target TK LVL,m,E BSE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1055,E BSW Target TK LVL,m,E BSW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1056,W BNE Target TK LVL,m,W BNE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1057,W BNW Target TK LVL,m,W BNW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1058,W BSE Target TK LVL,m,W BSE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1059,W BSW Target TK LVL,m,W BSW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1060,SE0 BSW Target TK LVL,m,SE0 BSW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1061,SE0 BSE Target TK LVL,m,SE0 BSE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1062,SE0 BNE Target TK LVL,m,SE0 BNE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1063,SW0 BSE Target TK LVL,m,SW0 BSE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1064,SW0 BSW Target TK LVL,m,SW0 BSW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1065,SW0 BNW Target TK LVL,m,SW0 BNW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1066,NW0 BNE Target TK LVL,m,NW0 BNE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1067,NW0 BNW Target TK LVL,m,NW0 BNW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1068,NW0 BSW Target TK LVL,m,NW0 BSW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1069,NE0 BNE Target TK LVL,m,NE0 BNE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1070,NE0 BNW Target TK LVL,m,NE0 BNW Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1071,NE0 BSE Target TK LVL,m,NE0 BSE Target Tank Level (Absolute)
Woodside,Scarborough,IMMS,,1072,PQ Roll,deg,"Roll angle of rotation about the local body longitudinal (x) axis, at platform origin. +ve Roll is Platform South Down."
Woodside,Scarborough,IMMS,,1073,PQ Pitch,deg,"Pitch angle of rotation about the local body transverse (y) axis, at platform origin. +ve Pitch is Platform East Down."
Woodside,Scarborough,IMMS,,1074,PQ Roll 20min,deg,List or Heel of the platform. +ve List is Platform South Down.
Woodside,Scarborough,IMMS,,1075,PQ Pitch 20min,deg,Trim of the platform. +ve Trim is Platform East Down.
Woodside,Scarborough,IMMS,,1076,PQ Heading,degT,Heading of the vessel at platform origin. +ve heading is Platform East (x-axis) clockwise of True North.
Woodside,Scarborough,IMMS,,1077,PQ Heading 20min,degT,20-minute running average of the Platform Heading.
Woodside,Scarborough,IMMS,,1078,LQ GPS Lat,deg,"Calculated Latitude using DegMin, DecMin and DecMin2 as measured at LQ GNSS"
Woodside,Scarborough,IMMS,,1079,LQ GPS Lon,deg,"Calculated Longitude using DegMin, DecMin and DecMin2 as measured at LQ GNSS"
Woodside,Scarborough,IMMS,,1080,LQ GPS Altitude,m,"Altitude measurement at the LQ GNSS antenna location, from the WGS84 reference datum"
Woodside,Scarborough,IMMS,,1081,LQ GPS Northings,m,"Northings at the LQ GNSS antenna location, measured from platform reference position"
Woodside,Scarborough,IMMS,,1082,LQ GPS Eastings,m,"Eastings at the LQ GNSS antenna location, measured from platform reference position"
Woodside,Scarborough,IMMS,,1083,LQ PQ Northings,m,"Northings at the platform origin, measured from platform reference position"
Woodside,Scarborough,IMMS,,1084,LQ PQ Eastings,m,"Eastings at the platform origin, measured from platform reference position"
Woodside,Scarborough,IMMS,,1085,LQ PQ Altitude,m,"Altitude measurement at the platform origin, from the WGS84 reference datum"
Woodside,Scarborough,IMMS,,1086,LQ PQ Offset,m,Calculated horizontal plane offset of the platform from the platform reference position.
Woodside,Scarborough,IMMS,,1087,LQ PQ Offset Dir,degT,"Angle clockwise of True North, of an imaginary line from the platform reference position to the instantaneous platform origin."
Woodside,Scarborough,IMMS,,1088,LQ PQ Northings AVG,m,20-minute running average of LQ PQ Northings
Woodside,Scarborough,IMMS,,1089,LQ PQ Eastings AVG,m,20-minute running average of LQ PQ Eastings
Woodside,Scarborough,IMMS,,1090,LQ PQ Quality,code,"GNSS Quality indicator (0 = invalid, 1 = GPS SPS, 2 = DGPS fix, 3 = GPS PPS, 4 = Fixed RTK, 5 = Float RTK, 6 = Estimated (dead reckoning), 7 = Manual Input , 8 = Simulation, 9 = SBAS"
Woodside,Scarborough,IMMS,,1091,SEC GPS Lat,deg,"Calculated Latitude using DegMin, DecMin and DecMin2 as measured at SEC GNSS"
Woodside,Scarborough,IMMS,,1092,SEC GPS Lon,deg,"Calculated Longitude using DegMin, DecMin and DecMin2 as measured at SEC GNSS"
Woodside,Scarborough,IMMS,,1093,SEC GPS Altitude,m,"Altitude measurement at the SEC GNSS antenna location, from the WGS84 reference datum"
Woodside,Scarborough,IMMS,,1094,SEC GPS Northings,m," Northings at the SEC GNSS antenna location, measured from platform reference position"
Woodside,Scarborough,IMMS,,1095,SEC GPS Eastings,m," Eastings at the SEC GNSS antenna location, measured from platform reference position"
Woodside,Scarborough,IMMS,,1096,SEC PQ Northings,m," Northings at the platform origin, measured from platform reference position"
Woodside,Scarborough,IMMS,,1097,SEC PQ Eastings,m," Eastings at the platform origin, measured from platform reference position"
Woodside,Scarborough,IMMS,,1098,SEC PQ Altitude,m,"Altitude measurement at the platform origin, from the WGS84 reference datum"
Woodside,Scarborough,IMMS,,1099,SEC PQ Offset,m,Calculated horizontal plane offset of the platform from the platform reference position.
Woodside,Scarborough,IMMS,,1100,SEC PQ Offset Dir,degT,"Angle clockwise of True North, of an imaginary line from the platform reference position to the instantaneous platform origin."
Woodside,Scarborough,IMMS,,1101,SEC PQ Northings AVG,m,20-minute running average of SEC PQ Northings
Woodside,Scarborough,IMMS,,1102,SEC PQ Eastings AVG,m,20-minute running average of SEC PQ Eastings
Woodside,Scarborough,IMMS,,1103,SEC PQ Quality,code,"GNSS Quality indicator (0 = invalid, 1 = GPS SPS, 2 = DGPS fix, 3 = GPS PPS, 4 = Fixed RTK, 5 = Float RTK, 6 = Estimated (dead reckoning), 7 = Manual Input , 8 = Simulation, 9 = SBAS"
Woodside,Scarborough,IMMS,,1104,NWC GPS Lat,deg,"Calculated Latitude using DegMin, DecMin and DecMin2 as measured at NWC GNSS"
Woodside,Scarborough,IMMS,,1105,NWC GPS Lon,deg,"Calculated Longitude using DegMin, DecMin and DecMin2 as measured at NWC GNSS"
Woodside,Scarborough,IMMS,,1106,NWC GPS Altitude,m,"Altitude measurement at the NWC GNSS antenna location, from the WGS84 reference datum"
Woodside,Scarborough,IMMS,,1107,NWC GPS Northings,m,"Northings at the NWC GNSS antenna location, measured from platform reference position"
Woodside,Scarborough,IMMS,,1108,NWC GPS Eastings,m,"Eastings at the NWC GNSS antenna location, measured from platform reference position"
Woodside,Scarborough,IMMS,,1109,NWC PQ Northings,m,"Northings at the platform origin, measured from platform reference position"
Woodside,Scarborough,IMMS,,1110,NWC PQ Eastings,m,"Eastings at the platform origin, measured from platform reference position"
Woodside,Scarborough,IMMS,,1111,NWC PQ Altitude,m,"Altitude measurement at the platform origin, from the WGS84 reference datum"
Woodside,Scarborough,IMMS,,1112,NWC PQ Offset,m,Calculated horizontal plane offset of the platform from the platform reference position.
Woodside,Scarborough,IMMS,,1113,NWC PQ Offset Dir,degT,"Angle clockwise of True North, of an imaginary line from the platform reference position to the instantaneous platform origin."
Woodside,Scarborough,IMMS,,1114,NWC PQ Northings AVG,m,20-minute running average of NWC PQ Northings
Woodside,Scarborough,IMMS,,1115,NWC PQ Eastings AVG,m,20-minute running average of NWC PQ Eastings
Woodside,Scarborough,IMMS,,1116,NWC PQ Quality,code,"GNSS Quality indicator (0 = invalid, 1 = GPS SPS, 2 = DGPS fix, 3 = GPS PPS, 4 = Fixed RTK, 5 = Float RTK, 6 = Estimated (dead reckoning), 7 = Manual Input , 8 = Simulation, 9 = SBAS"
Woodside,Scarborough,IMMS,,1117,COMBO PQ Lat,deg,Combined Latitude of the platform origin from all GNSS measurements
Woodside,Scarborough,IMMS,,1118,COMBO PQ Lon,deg,Combined Longitude of the platform origin from all GNSS measurements
Woodside,Scarborough,IMMS,,1119,COMBO PQ Altitude,ft,"Combined Altitude of the platform origin from all GNSS measurements, in the WGS84 reference datum"
Woodside,Scarborough,IMMS,,1120,COMBO PQ Northings,ft,"Combined Northings at the platform origin measured from platform reference position, from all GNSS measurements"
Woodside,Scarborough,IMMS,,1121,COMBO PQ Eastings,ft,"Combined Eastings at the platform origin measured from platform reference position, from all GNSS measurements"
Woodside,Scarborough,IMMS,,1122,COMBO PQ Offset,ft,"Combined horizontal plane offset of the platform origin measured from platform reference position, from all GNSS measurements"
Woodside,Scarborough,IMMS,,1123,COMBO PQ Offset Dir,degT,"Angle clockwise of True North, of an imaginary line from the platform reference position to the instantaneous combined platform origin location."
Woodside,Scarborough,IMMS,,1124,COMBO PQ Northings AVG,ft,20-minute running average of Combined PQ Northings
Woodside,Scarborough,IMMS,,1125,COMBO PQ Eastings AVG,ft,20-minute running average of Combined PQ Eastings
Woodside,Scarborough,IMMS,,1126,COMBO GPS Quality,code,"GNSS Quality indicator (0 = invalid, 1 = GPS SPS, 2 = DGPS fix, 3 = GPS PPS, 4 = Fixed RTK, 5 = Float RTK, 6 = Estimated (dead reckoning), 7 = Manual Input , 8 = Simulation, 9 = SBAS"
Woodside,Scarborough,IMMS,,1127,COMBO GPS No of Sats,#,Number of Satellites available for the combined GNSS position measurement.
Woodside,Scarborough,IMMS,,1128,COMBO GPS HDOP,none,Horizontal dilution of precission number reported at the Combined GNSS.
Woodside,Scarborough,IMMS,,1129,COMBO GPS Age of Cor,sec,Time lag of the Combined GNSS correction signal in seconds.
Woodside,Scarborough,IMMS,,1130,COMBO GPS Active Mask,bits,"GNSS receivers used in COMBO solution (bit 0 = LQ, bit 1 = SEC, bit 2 = NWC)"
Woodside,Scarborough,IMMS,,1131,COMBO WCC Offset,ft,Combined horizontal plane offset of the WCC point from the platform reference position.
Woodside,Scarborough,IMMS,,1132,COMBO WCC Bearing,degT,"Combined horizontal plane bearing of the WCC point from the platform reference position, clockwise of True North."
Woodside,Scarborough,IMMS,,1133,N Airgap,ft,Quality controlled distance of the N Airgap Sensor above the instantaneous water surface.
Woodside,Scarborough,IMMS,,1134,N Sig Wave Ht,ft,Four times the standard deviation of the surface elevation obtained from a running 20-minute record of the N Airgap Sensor.
Woodside,Scarborough,IMMS,,1135,N Wave Period Tz,sec,Time series based zero-upcrossing period.
Woodside,Scarborough,IMMS,,1136,N Draft,ft,N Airgap Sensor height minus the 20-minute running average of the quality controlled N Airgap Sensor reading.
Woodside,Scarborough,IMMS,,1137,E Airgap,ft,Quality controlled distance of the E Airgap Sensor above the instantaneous water surface.
Woodside,Scarborough,IMMS,,1138,E Sig Wave Ht,ft,Four times the standard deviation of the surface elevation obtained from a running 20-minute record of the E Airgap Sensor.
Woodside,Scarborough,IMMS,,1139,E Wave Period Tz,sec,Time series based zero-upcrossing period.
Woodside,Scarborough,IMMS,,1140,E Draft,ft,E Airgap Sensor height minus the 20-minute running average of the quality controlled E Airgap Sensor reading.
Woodside,Scarborough,IMMS,,1141,S Airgap,ft,Quality controlled distance of the S Airgap Sensor above the instantaneous water surface.
Woodside,Scarborough,IMMS,,1142,S Sig Wave Ht,ft,Four times the standard deviation of the surface elevation obtained from a running 20-minute record of the S Airgap Sensor.
Woodside,Scarborough,IMMS,,1143,S Wave Period Tz,sec,Time series based zero-upcrossing period.
Woodside,Scarborough,IMMS,,1144,S Draft,ft,S Airgap Sensor height minus the 20-minute running average of the quality controlled S Airgap Sensor reading.
Woodside,Scarborough,IMMS,,1145,W Airgap,ft,Quality controlled distance of the W Airgap Sensor above the instantaneous water surface.
Woodside,Scarborough,IMMS,,1146,W Sig Wave Ht,ft,Four times the standard deviation of the surface elevation obtained from a running 20-minute record of the W Airgap Sensor.
Woodside,Scarborough,IMMS,,1147,W Wave Period Tz,sec,Time series based zero-upcrossing period.
Woodside,Scarborough,IMMS,,1148,W Draft,ft,W Airgap Sensor height minus the 20-minute running average of the quality controlled W Airgap Sensor reading.
Woodside,Scarborough,IMMS,,1149,COMBO Sig Wave Ht,ft,Selected Sig Wave Ht from the four wave height (air gap) sensors
Woodside,Scarborough,IMMS,,1150,COMBO Wave Period,ft,Time series based zero-upcrossing period of selected Sig Wave Ht
Woodside,Scarborough,IMMS,,1151,CL Draft Fr Airgaps,ft,Interpolated draft at the platform center obtained from a plane-fit through the four(4) airgap sensor readings.
Woodside,Scarborough,IMMS,,1152,List Fr Airgaps,deg,List angle of the platform obtained from a plane-fit through the four(4) airgap sensor readings. +ve List is Platform South Down.
Woodside,Scarborough,IMMS,,1153,Trim Fr Airgaps,deg,Trim angle of the platform obtained from a plane-fit through the four(4) airgap sensor readings. +ve Trim is Platform East Down.
Woodside,Scarborough,IMMS,,1154,N Draft Fr Airgaps,ft,Interpolated draft at the N Airgap location obtained from a plane-fit through the four(4) airgap sensor readings.
Woodside,Scarborough,IMMS,,1155,E Draft Fr Airgaps,ft,Interpolated draft at the E Airgap location obtained from a plane-fit through the four(4) airgap sensor readings.
Woodside,Scarborough,IMMS,,1156,S Draft Fr Airgaps,ft,Interpolated draft at the S Airgap location obtained from a plane-fit through the four(4) airgap sensor readings.
Woodside,Scarborough,IMMS,,1157,W Draft Fr Airgaps,ft,Interpolated draft at the W Airgap location obtained from a plane-fit through the four(4) airgap sensor readings.
Woodside,Scarborough,IMMS,,1158,N Draft Delta,ft,Plane-fit error measured as the difference between 'N Draft' and 'N Draft Fr Airgaps'.
Woodside,Scarborough,IMMS,,1159,E Draft Delta,ft,Plane-fit error measured as the difference between 'E Draft' and 'E Draft Fr Airgaps'.
Woodside,Scarborough,IMMS,,1160,S Draft Delta,ft,Plane-fit error measured as the difference between 'S Draft' and 'S Draft Fr Airgaps'.
Woodside,Scarborough,IMMS,,1161,W Draft Delta,ft,Plane-fit error measured as the difference between 'W Draft' and 'W Draft Fr Airgaps'.
Woodside,Scarborough,IMMS,,1162,SEC Wind Spd,knots,Quality controlled Wind speed measured at the SEC anemometer.
Woodside,Scarborough,IMMS,,1163,SEC Wind Dir,degT,"True Wind direction FROM measured clockwise relative to North, at the SEC anemometer."
Woodside,Scarborough,IMMS,,1164,SEC North Wind Spd,knots,Northerly component of the wind speed measured at the SEC anemometer.
Woodside,Scarborough,IMMS,,1165,SEC East Wind Spd,knots,Easterly component of the wind speed measured at the SEC anemometer.
Woodside,Scarborough,IMMS,,1166,SEC 3sec Wind Spd,knots,3-second running average of the wind speed measured at the SEC anemometer.
Woodside,Scarborough,IMMS,,1167,SEC 3sec Wind Dir,degT,"3-second running average of the true wind direction FROM measured clockwise relative to North, at the SEC anemometer."
Woodside,Scarborough,IMMS,,1168,SEC 1min Wind Spd,knots,1-minute running average of the wind speed measured at the SEC anemometer.
Woodside,Scarborough,IMMS,,1169,SEC 1min Wind Dir,degT,"1-minute running average of the true wind direction FROM measured clockwise relative to North, at the SEC anemometer."
Woodside,Scarborough,IMMS,,1170,SEC 10min Wind Spd,knots,10-minute running average of the wind speed measured at the SEC anemometer.
Woodside,Scarborough,IMMS,,1171,SEC 10min Wind Dir,degT,"10-minute running average of the true wind direction FROM measured clockwise relative to North, at the SEC anemometer."
Woodside,Scarborough,IMMS,,1172,SEC 1hr Wind Spd,knots,1-hour running average of the wind speed measured at the SEC anemometer.
Woodside,Scarborough,IMMS,,1173,SEC 1hr Wind Dir,degT,"1-hour running average of the true wind direction FROM measured clockwise relative to North, at the SEC anemometer."
Woodside,Scarborough,IMMS,,1174,SEC 10min Wind Gust,knot,10-minute maximum value of wind gust. Wind gust is measured as 3-second running average of SEC Wind Spd.
Woodside,Scarborough,IMMS,,1175,SEC 3sec Wind Spd 10m,knots,"3-second running average of the wind speed measured at the SEC anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1176,SEC 1min Wind Spd 10m,knots,"1-minute running average of the wind speed measured at the SEC anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1177,SEC 10min Wind Spd 10m,knots,"10-minute running average of the wind speed measured at the SEC anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1178,SEC 1hr Wind Spd 10m,knots,"1-hour running average of the wind speed measured at the SEC anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1179,SEC 10min Wind Gust 10m,knot,"10-minute maximum value of wind gust, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1180,NWC Wind Spd,knots,Quality controlled Wind speed measured at the NWC anemometer.
Woodside,Scarborough,IMMS,,1181,NWC Wind Dir,degT,"True Wind direction FROM measured clockwise relative to North, at the NWC anemometer."
Woodside,Scarborough,IMMS,,1182,NWC North Wind Spd,knots,Northerly component of the wind speed measured at the NWC anemometer.
Woodside,Scarborough,IMMS,,1183,NWC East Wind Spd,knots,Easterly component of the wind speed measured at the NWC anemometer.
Woodside,Scarborough,IMMS,,1184,NWC 3sec Wind Spd,knots,3-second running average of the wind speed measured at the NWC anemometer.
Woodside,Scarborough,IMMS,,1185,NWC 3sec Wind Dir,degT,"3-second running average of the true wind direction FROM measured clockwise relative to North, at the NWC anemometer."
Woodside,Scarborough,IMMS,,1186,NWC 1min Wind Spd,knots,1-minute running average of the wind speed measured at the NWC anemometer.
Woodside,Scarborough,IMMS,,1187,NWC 1min Wind Dir,degT,"1-minute running average of the true wind direction FROM measured clockwise relative to North, at the NWC anemometer."
Woodside,Scarborough,IMMS,,1188,NWC 10min Wind Spd,knots,10-minute running average of the wind speed measured at the NWC anemometer.
Woodside,Scarborough,IMMS,,1189,NWC 10min Wind Dir,degT,"10-minute running average of the true wind direction FROM measured clockwise relative to North, at the NWC anemometer."
Woodside,Scarborough,IMMS,,1190,NWC 1hr Wind Spd,knots,1-hour running average of the wind speed measured at the NWC anemometer.
Woodside,Scarborough,IMMS,,1191,NWC 1hr Wind Dir,degT,"1-hour running average of the true wind direction FROM measured clockwise relative to North, at the NWC anemometer."
Woodside,Scarborough,IMMS,,1192,NWC 10min Wind Gust,knot,10-minute maximum value of wind gust. Wind gust is measured as 3-second running average of NWC Wind Spd.
Woodside,Scarborough,IMMS,,1193,NWC 3sec Wind Spd 10m,knots,"3-second running average of the wind speed measured at the NWC anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1194,NWC 1min Wind Spd 10m,knots,"1-minute running average of the wind speed measured at the NWC anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1195,NWC 10min Wind Spd 10m,knots,"10-minute running average of the wind speed measured at the NWC anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1196,NWC 1hr Wind Spd 10m,knots,"1-hour running average of the wind speed measured at the NWC anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1197,NWC 10min Wind Gust 10m,knot,"10-minute maximum value of wind gust, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1198,LQ Wind Spd,knots,Quality controlled Wind speed measured at the LQ anemometer.
Woodside,Scarborough,IMMS,,1199,LQ Wind Dir,degT,"True Wind direction FROM measured clockwise relative to North, at the LQ anemometer."
Woodside,Scarborough,IMMS,,1200,LQ North Wind Spd,knots,Northerly component of the wind speed measured at the LQ anemometer.
Woodside,Scarborough,IMMS,,1201,LQ East Wind Spd,knots,Easterly component of the wind speed measured at the LQ anemometer.
Woodside,Scarborough,IMMS,,1202,LQ 3sec Wind Spd,knots,3-second running average of the wind speed measured at the LQ anemometer.
Woodside,Scarborough,IMMS,,1203,LQ 3sec Wind Dir,degT,"3-second running average of the true wind direction FROM measured clockwise relative to North, at the LQ anemometer."
Woodside,Scarborough,IMMS,,1204,LQ 1min Wind Spd,knots,1-minute running average of the wind speed measured at the LQ anemometer.
Woodside,Scarborough,IMMS,,1205,LQ 1min Wind Dir,degT,"1-minute running average of the true wind direction FROM measured clockwise relative to North, at the LQ anemometer."
Woodside,Scarborough,IMMS,,1206,LQ 10min Wind Spd,knots,10-minute running average of the wind speed measured at the LQ anemometer.
Woodside,Scarborough,IMMS,,1207,LQ 10min Wind Dir,degT,"10-minute running average of the true wind direction FROM measured clockwise relative to North, at the LQ anemometer."
Woodside,Scarborough,IMMS,,1208,LQ 1hr Wind Spd,knots,1-hour running average of the wind speed measured at the LQ anemometer.
Woodside,Scarborough,IMMS,,1209,LQ 1hr Wind Dir,degT,"1-hour running average of the true wind direction FROM measured clockwise relative to North, at the LQ anemometer."
Woodside,Scarborough,IMMS,,1210,LQ 10min Wind Gust,knot,10-minute maximum value of wind gust. Wind gust is measured as 3-second running average of LQ Wind Spd.
Woodside,Scarborough,IMMS,,1211,LQ 3sec Wind Spd 10m,knots,"3-second running average of the wind speed measured at the LQ anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1212,LQ 1min Wind Spd 10m,knots,"1-minute running average of the wind speed measured at the LQ anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1213,LQ 10min Wind Spd 10m,knots,"10-minute running average of the wind speed measured at the LQ anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1214,LQ 1hr Wind Spd 10m,knots,"1-hour running average of the wind speed measured at the LQ anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1215,LQ 10min Wind Gust 10m,knot,"10-minute maximum value of wind gust, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1216,Best Wind Spd,knots,Best = Highest wind from sensor in valid sector.
Woodside,Scarborough,IMMS,,1217,Best Wind Dir,degT,Best = Direction corresponding to wind speed.
Woodside,Scarborough,IMMS,,1218,Best North Wind Spd,knots,North component of Best Wind Speed typically used to computer wind direction from components.
Woodside,Scarborough,IMMS,,1219,Best East Wind Spd,knots,East  component of Best Wind Speed typically used to computer wind direction from components.
Woodside,Scarborough,IMMS,,1220,Best 3sec Wind Spd AVG,knots,"3-second running average of the wind speed measured  of the selected anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1221,Best 3sec Wind Dir AVG,degT,"3-second running average of the true wind direction FROM measured clockwise relative to North,  of the selected anemometer."
Woodside,Scarborough,IMMS,,1222,Best 1min Wind Spd AVG,knots,"1-minute running average of the wind speed measured  of the selected anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1223,Best 1min Wind Dir AVG,degT,"1-minute running average of the true wind direction FROM measured clockwise relative to North, of the selected anemometer."
Woodside,Scarborough,IMMS,,1224,Best 10min Wind Spd AVG,knots,"10-minute running average of the wind speed measured  of the selected anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1225,Best 10min Wind Dir AVG,degT,"10-minute running average of the true wind direction FROM measured clockwise relative to North,  of the selected anemometer."
Woodside,Scarborough,IMMS,,1226,Best 1hr Wind Spd AVG,knots,"1-hour running average of the wind speed measured  of the selected anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1227,Best 1hr Wind Dir AVG,degT,"1-hour running average of the true wind direction FROM measured clockwise relative to North,  of the selected anemometer."
Woodside,Scarborough,IMMS,,1228,Best 10min Wind Gust,knots,"10-minute maximum value of wind gust of the selected anemometer, scaled to 10 meters above mean sea level."
Woodside,Scarborough,IMMS,,1229,Barometric Pressure,mbar,"Atmospheric pressure measured at the sensor (station pressure), at the platform location.."
Woodside,Scarborough,IMMS,,1230,QNH,mbar,"Atmospheric pressure corrected to the mean sea level, at the platform location."
Woodside,Scarborough,IMMS,,1231,QFE,mbar,"Atmospheric pressure corrected to the helideck level, at the platform location."
Woodside,Scarborough,IMMS,,1232,Dew Point,degC,Dew point temperature at the platform location.
Woodside,Scarborough,IMMS,,1233,Barometric Pressure 20min,mbar,20-minute running average of Barometric Pressure (station).
Woodside,Scarborough,IMMS,,1234,QNH 20min,mbar,20-minute running average of corrected Barometric Pressure (sea level).
Woodside,Scarborough,IMMS,,1235,QFE 20min,mbar,20-minute running average of corrected Barometric Pressure (helideck).
Woodside,Scarborough,IMMS,,1236,Air Temperature 20min,degF,20-minute running average of Air Temperature.
Woodside,Scarborough,IMMS,,1237,Humidity 20min,percent,20-minute running average of Humidity.
Woodside,Scarborough,IMMS,,1238,HELI Max Roll Left,deg,Maximum roll to the left side (PN down) over the previous 20 minutes.
Woodside,Scarborough,IMMS,,1239,HELI Max Roll Right,deg,Maximum roll to the right side (PS down) over the previous 20 minutes.
Woodside,Scarborough,IMMS,,1240,HELI Max Pitch Up,deg,Maximum pitch up (PE up) over the previous 20 minutes.
Woodside,Scarborough,IMMS,,1241,HELI Max Pitch Down,deg,Maximum pitch down (PE down) over the previous 20 minutes.
Woodside,Scarborough,IMMS,,1242,HELI Inclination,deg,Composite roll/pitch inclination.
Woodside,Scarborough,IMMS,,1243,HELI Max Inclination,deg,Maximum composite roll/pitch inclination over the previous 20 minutes.
